"MTU (CET/CEST)","Generation - Solar  [MW] Day Ahead/ BZN|NL","Generation - Solar  [MW] Intraday / BZN|NL","Generation - Solar  [MW] Current / BZN|NL","Generation - Wind Offshore  [MW] Day Ahead/ BZN|NL","Generation - Wind Offshore  [MW] Intraday / BZN|NL","Generation - Wind Offshore  [MW] Current / BZN|NL","Generation - Wind Onshore  [MW] Day Ahead/ BZN|NL","Generation - Wind Onshore  [MW] Intraday / BZN|NL","Generation - Wind Onshore  [MW] Current / BZN|NL"
"03.01.2024 14:15 - 03.01.2024 14:30","891","891","n/e","1387","1387","n/e","3917","3917","n/e"
"03.01.2024 14:30 - 03.01.2024 14:45","852","852","n/e","1387","1387","n/e","3891","3891","n/e"
"03.01.2024 14:45 - 03.01.2024 15:00","813","813","n/e","1387","1387","n/e","3866","3866","n/e"
"03.01.2024 15:00 - 03.01.2024 15:15","774","774","n/e","1387","1387","n/e","3839","3839","n/e"
"03.01.2024 15:15 - 03.01.2024 15:30","711","711","n/e","1387","1387","n/e","3811","3811","n/e"
"03.01.2024 15:30 - 03.01.2024 15:45","648","648","n/e","1387","1387","n/e","3781","3781","n/e"
"03.01.2024 15:45 - 03.01.2024 16:00","583","583","n/e","1387","1387","n/e","3750","3750","n/e"
"03.01.2024 16:00 - 03.01.2024 16:15","520","520","n/e","1387","1387","n/e","3718","3718","n/e"
"03.01.2024 16:15 - 03.01.2024 16:30","401","401","n/e","1387","1387","n/e","3686","3686","n/e"
"03.01.2024 16:30 - 03.01.2024 16:45","282","282","n/e","1388","1388","n/e","3652","3652","n/e"
"03.01.2024 16:45 - 03.01.2024 17:00","165","165","n/e","1389","1389","n/e","3617","3617","n/e"
"03.01.2024 17:00 - 03.01.2024 17:15","46","46","n/e","1390","1390","n/e","3582","3582","n/e"
"03.01.2024 17:15 - 03.01.2024 17:30","34","34","n/e","1391","1391","n/e","3547","3547","n/e"
"03.01.2024 17:30 - 03.01.2024 17:45","23","23","n/e","1391","1391","n/e","3511","3511","n/e"
"03.01.2024 17:45 - 03.01.2024 18:00","8","8","n/e","1392","1392","n/e","3478","3478","n/e"
"03.01.2024 18:00 - 03.01.2024 18:15","0","0","n/e","1393","1393","n/e","3441","3441","n/e"
"03.01.2024 18:15 - 03.01.2024 18:30","0","0","n/e","1392","1392","n/e","3406","3406","n/e"
"03.01.2024 18:30 - 03.01.2024 18:45","0","0","n/e","1392","1392","n/e","3371","3371","n/e"
"03.01.2024 18:45 - 03.01.2024 19:00","0","0","n/e","1391","1391","n/e","3337","3337","n/e"
"03.01.2024 19:00 - 03.01.2024 19:15","0","0","n/e","1390","1390","n/e","3302","3302","n/e"
"03.01.2024 19:15 - 03.01.2024 19:30","0","0","n/e","1388","1388","n/e","3296","3296","n/e"
"03.01.2024 19:30 - 03.01.2024 19:45","0","0","n/e","1387","1387","n/e","3318","3318","n/e"
"03.01.2024 19:45 - 03.01.2024 20:00","0","0","n/e","1385","1385","n/e","3342","3342","n/e"
"03.01.2024 20:00 - 03.01.2024 20:15","0","0","n/e","1384","1384","n/e","3365","3365","n/e"
"03.01.2024 20:15 - 03.01.2024 20:30","0","0","n/e","1383","1383","n/e","3386","3386","n/e"
"03.01.2024 20:30 - 03.01.2024 20:45","0","0","n/e","1384","1384","n/e","3408","3408","n/e"
"03.01.2024 20:45 - 03.01.2024 21:00","0","0","n/e","1384","1384","n/e","3428","3428","n/e"
"03.01.2024 21:00 - 03.01.2024 21:15","0","0","n/e","1384","1384","n/e","3450","3450","n/e"
"03.01.2024 21:15 - 03.01.2024 21:30","0","0","n/e","1385","1385","n/e","3468","3468","n/e"
"03.01.2024 21:30 - 03.01.2024 21:45","0","0","n/e","1385","1385","n/e","3482","3482","n/e"
"03.01.2024 21:45 - 03.01.2024 22:00","0","0","n/e","1386","1386","n/e","3498","3498","n/e"
"03.01.2024 22:00 - 03.01.2024 22:15","0","0","n/e","1386","1386","n/e","3516","3516","n/e"
"03.01.2024 22:15 - 03.01.2024 22:30","0","0","n/e","1386","1386","n/e","3529","3529","n/e"
"03.01.2024 22:30 - 03.01.2024 22:45","0","0","n/e","1386","1386","n/e","3542","3542","n/e"
"03.01.2024 22:45 - 03.01.2024 23:00","0","0","n/e","1385","1385","n/e","3555","3555","n/e"
"03.01.2024 23:00 - 03.01.2024 23:15","0","0","n/e","1385","1385","n/e","3568","3568","n/e"
"03.01.2024 23:15 - 03.01.2024 23:30","0","0","n/e","1384","1384","n/e","3580","3580","n/e"
"03.01.2024 23:30 - 03.01.2024 23:45","0","0","n/e","1383","1383","n/e","3596","3596","n/e"
"03.01.2024 23:45 - 04.01.2024 00:00","0","0","n/e","1383","1383","n/e","3612","3612","n/e"
"04.01.2024 00:00 - 04.01.2024 00:15","0","0","n/e","964","964","n/e","1986","1986","n/e"
"04.01.2024 00:15 - 04.01.2024 00:30","0","0","n/e","966","966","n/e","1984","1984","n/e"
"04.01.2024 00:30 - 04.01.2024 00:45","0","0","n/e","969","969","n/e","1983","1983","n/e"
"04.01.2024 00:45 - 04.01.2024 01:00","0","0","n/e","973","973","n/e","1981","1981","n/e"
"04.01.2024 01:00 - 04.01.2024 01:15","0","0","n/e","977","977","n/e","1982","1982","n/e"
"04.01.2024 01:15 - 04.01.2024 01:30","0","0","n/e","972","972","n/e","1973","1973","n/e"
"04.01.2024 01:30 - 04.01.2024 01:45","0","0","n/e","960","960","n/e","1957","1957","n/e"
"04.01.2024 01:45 - 04.01.2024 02:00","0","0","n/e","948","948","n/e","1942","1942","n/e"
"04.01.2024 02:00 - 04.01.2024 02:15","0","0","n/e","935","935","n/e","1929","1929","n/e"
"04.01.2024 02:15 - 04.01.2024 02:30","0","0","n/e","923","923","n/e","1914","1914","n/e"
"04.01.2024 02:30 - 04.01.2024 02:45","0","0","n/e","911","911","n/e","1898","1898","n/e"
"04.01.2024 02:45 - 04.01.2024 03:00","0","0","n/e","898","898","n/e","1883","1883","n/e"
"04.01.2024 03:00 - 04.01.2024 03:15","0","0","n/e","886","886","n/e","1869","1869","n/e"
"04.01.2024 03:15 - 04.01.2024 03:30","0","0","n/e","872","872","n/e","1856","1856","n/e"
"04.01.2024 03:30 - 04.01.2024 03:45","0","0","n/e","859","859","n/e","1841","1841","n/e"
"04.01.2024 03:45 - 04.01.2024 04:00","0","0","n/e","845","845","n/e","1831","1831","n/e"
"04.01.2024 04:00 - 04.01.2024 04:15","0","0","n/e","831","831","n/e","1816","1816","n/e"
"04.01.2024 04:15 - 04.01.2024 04:30","0","0","n/e","804","804","n/e","1762","1762","n/e"
"04.01.2024 04:30 - 04.01.2024 04:45","0","0","n/e","764","764","n/e","1666","1666","n/e"
"04.01.2024 04:45 - 04.01.2024 05:00","0","0","n/e","724","724","n/e","1568","1568","n/e"
"04.01.2024 05:00 - 04.01.2024 05:15","0","0","n/e","683","683","n/e","1469","1469","n/e"
"04.01.2024 05:15 - 04.01.2024 05:30","0","0","n/e","647","647","n/e","1383","1383","n/e"
"04.01.2024 05:30 - 04.01.2024 05:45","0","0","n/e","613","613","n/e","1307","1307","n/e"
"04.01.2024 05:45 - 04.01.2024 06:00","0","0","n/e","580","580","n/e","1230","1230","n/e"
"04.01.2024 06:00 - 04.01.2024 06:15","0","0","n/e","547","547","n/e","1155","1155","n/e"
"04.01.2024 06:15 - 04.01.2024 06:30","0","0","n/e","514","514","n/e","1089","1089","n/e"
"04.01.2024 06:30 - 04.01.2024 06:45","0","0","n/e","481","481","n/e","1036","1036","n/e"
"04.01.2024 06:45 - 04.01.2024 07:00","0","0","n/e","448","448","n/e","981","981","n/e"
"04.01.2024 07:00 - 04.01.2024 07:15","0","0","n/e","415","415","n/e","928","928","n/e"
"04.01.2024 07:15 - 04.01.2024 07:30","0","0","n/e","397","397","n/e","869","869","n/e"
"04.01.2024 07:30 - 04.01.2024 07:45","0","0","n/e","393","393","n/e","806","806","n/e"
"04.01.2024 07:45 - 04.01.2024 08:00","0","0","n/e","390","390","n/e","745","745","n/e"
"04.01.2024 08:00 - 04.01.2024 08:15","0","0","n/e","386","386","n/e","681","681","n/e"
"04.01.2024 08:15 - 04.01.2024 08:30","0","0","n/e","386","386","n/e","634","634","n/e"
"04.01.2024 08:30 - 04.01.2024 08:45","0","0","n/e","390","390","n/e","598","598","n/e"
"04.01.2024 08:45 - 04.01.2024 09:00","0","0","n/e","394","394","n/e","563","563","n/e"
"04.01.2024 09:00 - 04.01.2024 09:15","0","0","n/e","398","398","n/e","527","527","n/e"
"04.01.2024 09:15 - 04.01.2024 09:30","30","30","n/e","401","401","n/e","501","501","n/e"
"04.01.2024 09:30 - 04.01.2024 09:45","64","64","n/e","403","403","n/e","481","481","n/e"
"04.01.2024 09:45 - 04.01.2024 10:00","93","93","n/e","404","404","n/e","463","463","n/e"
"04.01.2024 10:00 - 04.01.2024 10:15","122","122","n/e","406","406","n/e","440","440","n/e"
"04.01.2024 10:15 - 04.01.2024 10:30","178","178","n/e","409","409","n/e","427","427","n/e"
"04.01.2024 10:30 - 04.01.2024 10:45","235","235","n/e","414","414","n/e","425","425","n/e"
"04.01.2024 10:45 - 04.01.2024 11:00","291","291","n/e","418","418","n/e","420","420","n/e"
"04.01.2024 11:00 - 04.01.2024 11:15","346","346","n/e","423","423","n/e","418","418","n/e"
"04.01.2024 11:15 - 04.01.2024 11:30","375","375","n/e","428","428","n/e","417","417","n/e"
"04.01.2024 11:30 - 04.01.2024 11:45","406","406","n/e","435","435","n/e","415","415","n/e"
"04.01.2024 11:45 - 04.01.2024 12:00","433","433","n/e","441","441","n/e","416","416","n/e"
"04.01.2024 12:00 - 04.01.2024 12:15","463","463","n/e","447","447","n/e","413","413","n/e"
"04.01.2024 12:15 - 04.01.2024 12:30","477","477","n/e","452","452","n/e","412","412","n/e"
"04.01.2024 12:30 - 04.01.2024 12:45","490","490","n/e","457","457","n/e","411","411","n/e"
"04.01.2024 12:45 - 04.01.2024 13:00","503","503","n/e","462","462","n/e","410","410","n/e"
"04.01.2024 13:00 - 04.01.2024 13:15","516","516","n/e","467","467","n/e","409","409","n/e"
"04.01.2024 13:15 - 04.01.2024 13:30","538","538","n/e","469","469","n/e","409","409","n/e"
"04.01.2024 13:30 - 04.01.2024 13:45","564","564","n/e","468","468","n/e","411","411","n/e"
"04.01.2024 13:45 - 04.01.2024 14:00","584","584","n/e","468","468","n/e","413","413","n/e"
"04.01.2024 14:00 - 04.01.2024 14:15","608","608","n/e","467","467","n/e","417","417","n/e"
"04.01.2024 14:15 - 04.01.2024 14:30","583","583","n/e","469","469","n/e","420","420","n/e"
"04.01.2024 14:30 - 04.01.2024 14:45","557","557","n/e","474","474","n/e","424","424","n/e"
"04.01.2024 14:45 - 04.01.2024 15:00","527","527","n/e","478","478","n/e","428","428","n/e"
"04.01.2024 15:00 - 04.01.2024 15:15","504","504","n/e","483","483","n/e","434","434","n/e"
"04.01.2024 15:15 - 04.01.2024 15:30","460","460","n/e","484","484","n/e","437","437","n/e"
"04.01.2024 15:30 - 04.01.2024 15:45","418","418","n/e","482","482","n/e","440","440","n/e"
"04.01.2024 15:45 - 04.01.2024 16:00","374","374","n/e","479","479","n/e","444","444","n/e"
"04.01.2024 16:00 - 04.01.2024 16:15","332","332","n/e","477","477","n/e","450","450","n/e"
"04.01.2024 16:15 - 04.01.2024 16:30","263","263","n/e","461","461","n/e","446","446","n/e"
"04.01.2024 16:30 - 04.01.2024 16:45","194","194","n/e","433","433","n/e","436","436","n/e"
"04.01.2024 16:45 - 04.01.2024 17:00","126","126","n/e","405","405","n/e","428","428","n/e"
"04.01.2024 17:00 - 04.01.2024 17:15","59","59","n/e","377","377","n/e","419","419","n/e"
"04.01.2024 17:15 - 04.01.2024 17:30","43","43","n/e","354","354","n/e","411","411","n/e"
"04.01.2024 17:30 - 04.01.2024 17:45","28","28","n/e","338","338","n/e","407","407","n/e"
"04.01.2024 17:45 - 04.01.2024 18:00","13","13","n/e","321","321","n/e","399","399","n/e"
"04.01.2024 18:00 - 04.01.2024 18:15","0","0","n/e","305","305","n/e","394","394","n/e"
"04.01.2024 18:15 - 04.01.2024 18:30","0","0","n/e","289","289","n/e","396","396","n/e"
"04.01.2024 18:30 - 04.01.2024 18:45","0","0","n/e","273","273","n/e","405","405","n/e"
"04.01.2024 18:45 - 04.01.2024 19:00","0","0","n/e","258","258","n/e","415","415","n/e"
"04.01.2024 19:00 - 04.01.2024 19:15","0","0","n/e","242","242","n/e","423","423","n/e"
"04.01.2024 19:15 - 04.01.2024 19:30","0","0","n/e","233","233","n/e","422","422","n/e"
"04.01.2024 19:30 - 04.01.2024 19:45","0","0","n/e","230","230","n/e","416","416","n/e"
"04.01.2024 19:45 - 04.01.2024 20:00","0","0","n/e","227","227","n/e","408","408","n/e"
"04.01.2024 20:00 - 04.01.2024 20:15","0","0","n/e","225","225","n/e","401","401","n/e"
"04.01.2024 20:15 - 04.01.2024 20:30","0","0","n/e","225","225","n/e","395","395","n/e"
"04.01.2024 20:30 - 04.01.2024 20:45","0","0","n/e","228","228","n/e","390","390","n/e"
"04.01.2024 20:45 - 04.01.2024 21:00","0","0","n/e","231","231","n/e","387","387","n/e"
"04.01.2024 21:00 - 04.01.2024 21:15","0","0","n/e","234","234","n/e","382","382","n/e"
"04.01.2024 21:15 - 04.01.2024 21:30","0","0","n/e","232","232","n/e","378","378","n/e"
"04.01.2024 21:30 - 04.01.2024 21:45","0","0","n/e","225","225","n/e","374","374","n/e"
"04.01.2024 21:45 - 04.01.2024 22:00","0","0","n/e","218","218","n/e","368","368","n/e"
"04.01.2024 22:00 - 04.01.2024 22:15","0","0","n/e","211","211","n/e","361","361","n/e"
"04.01.2024 22:15 - 04.01.2024 22:30","0","0","n/e","202","202","n/e","352","352","n/e"
"04.01.2024 22:30 - 04.01.2024 22:45","0","0","n/e","190","190","n/e","336","336","n/e"
"04.01.2024 22:45 - 04.01.2024 23:00","0","0","n/e","177","177","n/e","323","323","n/e"
"04.01.2024 23:00 - 04.01.2024 23:15","0","0","n/e","165","165","n/e","308","308","n/e"
"04.01.2024 23:15 - 04.01.2024 23:30","0","0","n/e","157","157","n/e","300","300","n/e"
"04.01.2024 23:30 - 04.01.2024 23:45","0","0","n/e","153","153","n/e","295","295","n/e"
"04.01.2024 23:45 - 05.01.2024 00:00","0","0","n/e","150","150","n/e","292","292","n/e"
"05.01.2024 00:00 - 05.01.2024 00:15","0","0","n/e","146","146","n/e","289","289","n/e"
"05.01.2024 00:15 - 05.01.2024 00:30","0","0","n/e","145","145","n/e","287","287","n/e"
"05.01.2024 00:30 - 05.01.2024 00:45","0","0","n/e","146","146","n/e","287","287","n/e"
"05.01.2024 00:45 - 05.01.2024 01:00","0","0","n/e","147","147","n/e","287","287","n/e"
"05.01.2024 01:00 - 05.01.2024 01:15","0","0","n/e","149","149","n/e","286","286","n/e"
"05.01.2024 01:15 - 05.01.2024 01:30","0","0","n/e","150","150","n/e","284","284","n/e"
"05.01.2024 01:30 - 05.01.2024 01:45","0","0","n/e","151","151","n/e","285","285","n/e"
"05.01.2024 01:45 - 05.01.2024 02:00","0","0","n/e","152","152","n/e","283","283","n/e"
"05.01.2024 02:00 - 05.01.2024 02:15","0","0","n/e","154","154","n/e","281","281","n/e"
"05.01.2024 02:15 - 05.01.2024 02:30","0","0","n/e","155","155","n/e","281","281","n/e"
"05.01.2024 02:30 - 05.01.2024 02:45","0","0","n/e","157","157","n/e","281","281","n/e"
"05.01.2024 02:45 - 05.01.2024 03:00","0","0","n/e","158","158","n/e","283","283","n/e"
"05.01.2024 03:00 - 05.01.2024 03:15","0","0","n/e","160","160","n/e","284","284","n/e"
"05.01.2024 03:15 - 05.01.2024 03:30","0","0","n/e","158","158","n/e","286","286","n/e"
"05.01.2024 03:30 - 05.01.2024 03:45","0","0","n/e","153","153","n/e","290","290","n/e"
"05.01.2024 03:45 - 05.01.2024 04:00","0","0","n/e","148","148","n/e","297","297","n/e"
"05.01.2024 04:00 - 05.01.2024 04:15","0","0","n/e","142","142","n/e","301","301","n/e"
"05.01.2024 04:15 - 05.01.2024 04:30","0","0","n/e","142","142","n/e","304","304","n/e"
"05.01.2024 04:30 - 05.01.2024 04:45","0","0","n/e","145","145","n/e","311","311","n/e"
"05.01.2024 04:45 - 05.01.2024 05:00","0","0","n/e","149","149","n/e","317","317","n/e"
"05.01.2024 05:00 - 05.01.2024 05:15","0","0","n/e","153","153","n/e","324","324","n/e"
"05.01.2024 05:15 - 05.01.2024 05:30","0","0","n/e","157","157","n/e","327","327","n/e"
"05.01.2024 05:30 - 05.01.2024 05:45","0","0","n/e","159","159","n/e","329","329","n/e"
"05.01.2024 05:45 - 05.01.2024 06:00","0","0","n/e","162","162","n/e","330","330","n/e"
"05.01.2024 06:00 - 05.01.2024 06:15","0","0","n/e","165","165","n/e","333","333","n/e"
"05.01.2024 06:15 - 05.01.2024 06:30","0","0","n/e","166","166","n/e","337","337","n/e"
"05.01.2024 06:30 - 05.01.2024 06:45","0","0","n/e","165","165","n/e","348","348","n/e"
"05.01.2024 06:45 - 05.01.2024 07:00","0","0","n/e","163","163","n/e","357","357","n/e"
"05.01.2024 07:00 - 05.01.2024 07:15","0","0","n/e","162","162","n/e","367","367","n/e"
"05.01.2024 07:15 - 05.01.2024 07:30","0","0","n/e","162","162","n/e","369","369","n/e"
"05.01.2024 07:30 - 05.01.2024 07:45","0","0","n/e","163","163","n/e","364","364","n/e"
"05.01.2024 07:45 - 05.01.2024 08:00","0","0","n/e","164","164","n/e","358","358","n/e"
"05.01.2024 08:00 - 05.01.2024 08:15","0","0","n/e","166","166","n/e","355","355","n/e"
"05.01.2024 08:15 - 05.01.2024 08:30","0","0","n/e","167","167","n/e","351","351","n/e"
"05.01.2024 08:30 - 05.01.2024 08:45","0","0","n/e","169","169","n/e","348","348","n/e"
"05.01.2024 08:45 - 05.01.2024 09:00","0","0","n/e","172","172","n/e","345","345","n/e"
"05.01.2024 09:00 - 05.01.2024 09:15","0","0","n/e","174","174","n/e","343","343","n/e"
"05.01.2024 09:15 - 05.01.2024 09:30","35","35","n/e","175","175","n/e","343","343","n/e"
"05.01.2024 09:30 - 05.01.2024 09:45","69","69","n/e","176","176","n/e","344","344","n/e"
"05.01.2024 09:45 - 05.01.2024 10:00","103","103","n/e","177","177","n/e","345","345","n/e"
"05.01.2024 10:00 - 05.01.2024 10:15","137","137","n/e","177","177","n/e","348","348","n/e"
"05.01.2024 10:15 - 05.01.2024 10:30","235","235","n/e","176","176","n/e","344","344","n/e"
"05.01.2024 10:30 - 05.01.2024 10:45","333","333","n/e","174","174","n/e","336","336","n/e"
"05.01.2024 10:45 - 05.01.2024 11:00","434","434","n/e","171","171","n/e","329","329","n/e"
"05.01.2024 11:00 - 05.01.2024 11:15","530","530","n/e","168","168","n/e","320","320","n/e"
"05.01.2024 11:15 - 05.01.2024 11:30","573","573","n/e","164","164","n/e","312","312","n/e"
"05.01.2024 11:30 - 05.01.2024 11:45","615","615","n/e","160","160","n/e","305","305","n/e"
"05.01.2024 11:45 - 05.01.2024 12:00","657","657","n/e","155","155","n/e","301","301","n/e"
"05.01.2024 12:00 - 05.01.2024 12:15","700","700","n/e","150","150","n/e","296","296","n/e"
"05.01.2024 12:15 - 05.01.2024 12:30","719","719","n/e","150","150","n/e","289","289","n/e"
"05.01.2024 12:30 - 05.01.2024 12:45","737","737","n/e","154","154","n/e","283","283","n/e"
"05.01.2024 12:45 - 05.01.2024 13:00","754","754","n/e","157","157","n/e","276","276","n/e"
"05.01.2024 13:00 - 05.01.2024 13:15","775","775","n/e","161","161","n/e","269","269","n/e"
"05.01.2024 13:15 - 05.01.2024 13:30","795","795","n/e","163","163","n/e","271","271","n/e"
"05.01.2024 13:30 - 05.01.2024 13:45","815","815","n/e","163","163","n/e","287","287","n/e"
"05.01.2024 13:45 - 05.01.2024 14:00","834","834","n/e","163","163","n/e","302","302","n/e"
"05.01.2024 14:00 - 05.01.2024 14:15","857","857","n/e","163","163","n/e","318","318","n/e"
"05.01.2024 14:15 - 05.01.2024 14:30","821","821","n/e","165","165","n/e","332","332","n/e"
"05.01.2024 14:30 - 05.01.2024 14:45","787","787","n/e","169","169","n/e","345","345","n/e"
"05.01.2024 14:45 - 05.01.2024 15:00","753","753","n/e","173","173","n/e","356","356","n/e"
"05.01.2024 15:00 - 05.01.2024 15:15","718","718","n/e","178","178","n/e","368","368","n/e"
"05.01.2024 15:15 - 05.01.2024 15:30","659","659","n/e","183","183","n/e","383","383","n/e"
"05.01.2024 15:30 - 05.01.2024 15:45","603","603","n/e","189","189","n/e","398","398","n/e"
"05.01.2024 15:45 - 05.01.2024 16:00","545","545","n/e","195","195","n/e","413","413","n/e"
"05.01.2024 16:00 - 05.01.2024 16:15","488","488","n/e","201","201","n/e","427","427","n/e"
"05.01.2024 16:15 - 05.01.2024 16:30","380","380","n/e","211","211","n/e","441","441","n/e"
"05.01.2024 16:30 - 05.01.2024 16:45","269","269","n/e","225","225","n/e","453","453","n/e"
"05.01.2024 16:45 - 05.01.2024 17:00","161","161","n/e","239","239","n/e","469","469","n/e"
"05.01.2024 17:00 - 05.01.2024 17:15","53","53","n/e","252","252","n/e","481","481","n/e"
"05.01.2024 17:15 - 05.01.2024 17:30","40","40","n/e","267","267","n/e","495","495","n/e"
"05.01.2024 17:30 - 05.01.2024 17:45","25","25","n/e","282","282","n/e","513","513","n/e"
"05.01.2024 17:45 - 05.01.2024 18:00","13","13","n/e","297","297","n/e","528","528","n/e"
"05.01.2024 18:00 - 05.01.2024 18:15","0","0","n/e","312","312","n/e","545","545","n/e"
"05.01.2024 18:15 - 05.01.2024 18:30","0","0","n/e","327","327","n/e","566","566","n/e"
"05.01.2024 18:30 - 05.01.2024 18:45","0","0","n/e","343","343","n/e","584","584","n/e"
"05.01.2024 18:45 - 05.01.2024 19:00","0","0","n/e","358","358","n/e","607","607","n/e"
"05.01.2024 19:00 - 05.01.2024 19:15","0","0","n/e","374","374","n/e","627","627","n/e"
"05.01.2024 19:15 - 05.01.2024 19:30","0","0","n/e","374","374","n/e","633","633","n/e"
"05.01.2024 19:30 - 05.01.2024 19:45","0","0","n/e","358","358","n/e","625","625","n/e"
"05.01.2024 19:45 - 05.01.2024 20:00","0","0","n/e","343","343","n/e","618","618","n/e"
"05.01.2024 20:00 - 05.01.2024 20:15","0","0","n/e","327","327","n/e","610","610","n/e"
"05.01.2024 20:15 - 05.01.2024 20:30","0","0","n/e","317","317","n/e","606","606","n/e"
"05.01.2024 20:30 - 05.01.2024 20:45","0","0","n/e","312","312","n/e","604","604","n/e"
"05.01.2024 20:45 - 05.01.2024 21:00","0","0","n/e","307","307","n/e","602","602","n/e"
"05.01.2024 21:00 - 05.01.2024 21:15","0","0","n/e","302","302","n/e","598","598","n/e"
"05.01.2024 21:15 - 05.01.2024 21:30","0","0","n/e","295","295","n/e","595","595","n/e"
"05.01.2024 21:30 - 05.01.2024 21:45","0","0","n/e","286","286","n/e","589","589","n/e"
"05.01.2024 21:45 - 05.01.2024 22:00","0","0","n/e","278","278","n/e","584","584","n/e"
"05.01.2024 22:00 - 05.01.2024 22:15","0","0","n/e","269","269","n/e","576","576","n/e"
"05.01.2024 22:15 - 05.01.2024 22:30","0","0","n/e","263","263","n/e","570","570","n/e"
"05.01.2024 22:30 - 05.01.2024 22:45","0","0","n/e","259","259","n/e","560","560","n/e"
"05.01.2024 22:45 - 05.01.2024 23:00","0","0","n/e","255","255","n/e","553","553","n/e"
"05.01.2024 23:00 - 05.01.2024 23:15","0","0","n/e","251","251","n/e","544","544","n/e"
"05.01.2024 23:15 - 05.01.2024 23:30","0","0","n/e","249","249","n/e","535","535","n/e"
"05.01.2024 23:30 - 05.01.2024 23:45","0","0","n/e","248","248","n/e","525","525","n/e"
"05.01.2024 23:45 - 06.01.2024 00:00","0","0","n/e","247","247","n/e","516","516","n/e"
"06.01.2024 00:00 - 06.01.2024 00:15","0","0","n/e","245","245","n/e","505","505","n/e"
"06.01.2024 00:15 - 06.01.2024 00:30","0","0","n/e","242","242","n/e","496","496","n/e"
"06.01.2024 00:30 - 06.01.2024 00:45","0","0","n/e","238","238","n/e","485","485","n/e"
"06.01.2024 00:45 - 06.01.2024 01:00","0","0","n/e","233","233","n/e","476","476","n/e"
"06.01.2024 01:00 - 06.01.2024 01:15","0","0","n/e","228","228","n/e","467","467","n/e"
"06.01.2024 01:15 - 06.01.2024 01:30","0","0","n/e","226","226","n/e","464","464","n/e"
