"MTU (CET/CEST)","Generation - Solar  [MW] Day Ahead/ BZN|NL","Generation - Solar  [MW] Intraday / BZN|NL","Generation - Solar  [MW] Current / BZN|NL","Generation - Wind Offshore  [MW] Day Ahead/ BZN|NL","Generation - Wind Offshore  [MW] Intraday / BZN|NL","Generation - Wind Offshore  [MW] Current / BZN|NL","Generation - Wind Onshore  [MW] Day Ahead/ BZN|NL","Generation - Wind Onshore  [MW] Intraday / BZN|NL","Generation - Wind Onshore  [MW] Current / BZN|NL"
"28.10.2022 23:00 - 28.10.2022 23:15","0","0","n/e","518","518","n/e","1263","1263","n/e"
"28.10.2022 23:15 - 28.10.2022 23:30","0","0","n/e","451","451","n/e","1153","1153","n/e"
"28.10.2022 23:30 - 28.10.2022 23:45","0","0","n/e","394","394","n/e","1023","1023","n/e"
"28.10.2022 23:45 - 29.10.2022 00:00","0","0","n/e","337","337","n/e","895","895","n/e"
"29.10.2022 00:00 - 29.10.2022 00:15","0","0","n/e","305","305","n/e","769","769","n/e"
"29.10.2022 00:15 - 29.10.2022 00:30","0","0","n/e","265","265","n/e","685","685","n/e"
"29.10.2022 00:30 - 29.10.2022 00:45","0","0","n/e","237","237","n/e","609","609","n/e"
"29.10.2022 00:45 - 29.10.2022 01:00","0","0","n/e","210","210","n/e","536","536","n/e"
"29.10.2022 01:00 - 29.10.2022 01:15","0","0","n/e","182","182","n/e","461","461","n/e"
"29.10.2022 01:15 - 29.10.2022 01:30","0","0","n/e","161","161","n/e","399","399","n/e"
"29.10.2022 01:30 - 29.10.2022 01:45","0","0","n/e","147","147","n/e","350","350","n/e"
"29.10.2022 01:45 - 29.10.2022 02:00","0","0","n/e","133","133","n/e","300","300","n/e"
"29.10.2022 02:00 - 29.10.2022 02:15","0","0","n/e","120","120","n/e","253","253","n/e"
"29.10.2022 02:15 - 29.10.2022 02:30","0","0","n/e","116","116","n/e","230","230","n/e"
"29.10.2022 02:30 - 29.10.2022 02:45","0","0","n/e","123","123","n/e","235","235","n/e"
"29.10.2022 02:45 - 29.10.2022 03:00","0","0","n/e","130","130","n/e","237","237","n/e"
"29.10.2022 03:00 - 29.10.2022 03:15","0","0","n/e","137","137","n/e","237","237","n/e"
"29.10.2022 03:15 - 29.10.2022 03:30","0","0","n/e","143","143","n/e","245","245","n/e"
"29.10.2022 03:30 - 29.10.2022 03:45","0","0","n/e","148","148","n/e","253","253","n/e"
"29.10.2022 03:45 - 29.10.2022 04:00","0","0","n/e","154","154","n/e","264","264","n/e"
"29.10.2022 04:00 - 29.10.2022 04:15","0","0","n/e","159","159","n/e","273","273","n/e"
"29.10.2022 04:15 - 29.10.2022 04:30","0","0","n/e","163","163","n/e","285","285","n/e"
"29.10.2022 04:30 - 29.10.2022 04:45","0","0","n/e","165","165","n/e","297","297","n/e"
"29.10.2022 04:45 - 29.10.2022 05:00","0","0","n/e","167","167","n/e","308","308","n/e"
"29.10.2022 05:00 - 29.10.2022 05:15","0","0","n/e","169","169","n/e","322","322","n/e"
"29.10.2022 05:15 - 29.10.2022 05:30","0","0","n/e","175","175","n/e","340","340","n/e"
"29.10.2022 05:30 - 29.10.2022 05:45","0","0","n/e","185","185","n/e","359","359","n/e"
"29.10.2022 05:45 - 29.10.2022 06:00","0","0","n/e","196","196","n/e","380","380","n/e"
"29.10.2022 06:00 - 29.10.2022 06:15","0","0","n/e","206","206","n/e","401","401","n/e"
"29.10.2022 06:15 - 29.10.2022 06:30","0","0","n/e","216","216","n/e","422","422","n/e"
"29.10.2022 06:30 - 29.10.2022 06:45","0","0","n/e","224","224","n/e","441","441","n/e"
"29.10.2022 06:45 - 29.10.2022 07:00","0","0","n/e","232","232","n/e","459","459","n/e"
"29.10.2022 07:00 - 29.10.2022 07:15","0","0","n/e","240","240","n/e","479","479","n/e"
"29.10.2022 07:15 - 29.10.2022 07:30","0","0","n/e","255","255","n/e","499","499","n/e"
"29.10.2022 07:30 - 29.10.2022 07:45","0","0","n/e","275","275","n/e","526","526","n/e"
"29.10.2022 07:45 - 29.10.2022 08:00","0","0","n/e","296","296","n/e","551","551","n/e"
"29.10.2022 08:00 - 29.10.2022 08:15","0","0","n/e","317","317","n/e","577","577","n/e"
"29.10.2022 08:15 - 29.10.2022 08:30","5","5","n/e","345","345","n/e","605","605","n/e"
"29.10.2022 08:30 - 29.10.2022 08:45","10","10","n/e","379","379","n/e","638","638","n/e"
"29.10.2022 08:45 - 29.10.2022 09:00","18","18","n/e","414","414","n/e","674","674","n/e"
"29.10.2022 09:00 - 29.10.2022 09:15","24","24","n/e","448","448","n/e","708","708","n/e"
"29.10.2022 09:15 - 29.10.2022 09:30","284","284","n/e","479","479","n/e","745","745","n/e"
"29.10.2022 09:30 - 29.10.2022 09:45","541","541","n/e","506","506","n/e","791","791","n/e"
"29.10.2022 09:45 - 29.10.2022 10:00","803","803","n/e","533","533","n/e","832","832","n/e"
"29.10.2022 10:00 - 29.10.2022 10:15","1061","1061","n/e","561","561","n/e","875","875","n/e"
"29.10.2022 10:15 - 29.10.2022 10:30","1271","1271","n/e","588","588","n/e","927","927","n/e"
"29.10.2022 10:30 - 29.10.2022 10:45","1483","1483","n/e","617","617","n/e","983","983","n/e"
"29.10.2022 10:45 - 29.10.2022 11:00","1695","1695","n/e","645","645","n/e","1040","1040","n/e"
"29.10.2022 11:00 - 29.10.2022 11:15","1902","1902","n/e","673","673","n/e","1096","1096","n/e"
"29.10.2022 11:15 - 29.10.2022 11:30","2183","2183","n/e","669","669","n/e","1094","1094","n/e"
"29.10.2022 11:30 - 29.10.2022 11:45","2459","2459","n/e","631","631","n/e","1032","1032","n/e"
"29.10.2022 11:45 - 29.10.2022 12:00","2742","2742","n/e","594","594","n/e","972","972","n/e"
"29.10.2022 12:00 - 29.10.2022 12:15","3018","3018","n/e","557","557","n/e","909","909","n/e"
"29.10.2022 12:15 - 29.10.2022 12:30","3131","3131","n/e","520","520","n/e","857","857","n/e"
"29.10.2022 12:30 - 29.10.2022 12:45","3244","3244","n/e","483","483","n/e","813","813","n/e"
"29.10.2022 12:45 - 29.10.2022 13:00","3357","3357","n/e","446","446","n/e","766","766","n/e"
"29.10.2022 13:00 - 29.10.2022 13:15","3468","3468","n/e","409","409","n/e","722","722","n/e"
"29.10.2022 13:15 - 29.10.2022 13:30","3500","3500","n/e","378","378","n/e","688","688","n/e"
"29.10.2022 13:30 - 29.10.2022 13:45","3533","3533","n/e","353","353","n/e","662","662","n/e"
"29.10.2022 13:45 - 29.10.2022 14:00","3564","3564","n/e","328","328","n/e","635","635","n/e"
"29.10.2022 14:00 - 29.10.2022 14:15","3597","3597","n/e","303","303","n/e","608","608","n/e"
"29.10.2022 14:15 - 29.10.2022 14:30","3622","3622","n/e","293","293","n/e","601","601","n/e"
"29.10.2022 14:30 - 29.10.2022 14:45","3647","3647","n/e","299","299","n/e","611","611","n/e"
"29.10.2022 14:45 - 29.10.2022 15:00","3675","3675","n/e","305","305","n/e","617","617","n/e"
"29.10.2022 15:00 - 29.10.2022 15:15","3695","3695","n/e","311","311","n/e","627","627","n/e"
"29.10.2022 15:15 - 29.10.2022 15:30","3555","3555","n/e","314","314","n/e","639","639","n/e"
"29.10.2022 15:30 - 29.10.2022 15:45","3419","3419","n/e","315","315","n/e","651","651","n/e"
"29.10.2022 15:45 - 29.10.2022 16:00","3277","3277","n/e","317","317","n/e","665","665","n/e"
"29.10.2022 16:00 - 29.10.2022 16:15","3137","3137","n/e","318","318","n/e","680","680","n/e"
"29.10.2022 16:15 - 29.10.2022 16:30","2927","2927","n/e","320","320","n/e","692","692","n/e"
"29.10.2022 16:30 - 29.10.2022 16:45","2722","2722","n/e","323","323","n/e","704","704","n/e"
"29.10.2022 16:45 - 29.10.2022 17:00","2511","2511","n/e","325","325","n/e","716","716","n/e"
"29.10.2022 17:00 - 29.10.2022 17:15","2300","2300","n/e","328","328","n/e","730","730","n/e"
"29.10.2022 17:15 - 29.10.2022 17:30","1911","1911","n/e","354","354","n/e","753","753","n/e"
"29.10.2022 17:30 - 29.10.2022 17:45","1520","1520","n/e","403","403","n/e","788","788","n/e"
"29.10.2022 17:45 - 29.10.2022 18:00","1131","1131","n/e","453","453","n/e","821","821","n/e"
"29.10.2022 18:00 - 29.10.2022 18:15","743","743","n/e","502","502","n/e","855","855","n/e"
"29.10.2022 18:15 - 29.10.2022 18:30","557","557","n/e","533","533","n/e","895","895","n/e"
"29.10.2022 18:30 - 29.10.2022 18:45","371","371","n/e","544","544","n/e","946","946","n/e"
"29.10.2022 18:45 - 29.10.2022 19:00","187","187","n/e","556","556","n/e","997","997","n/e"
"29.10.2022 19:00 - 29.10.2022 19:15","1","1","n/e","567","567","n/e","1048","1048","n/e"
"29.10.2022 19:15 - 29.10.2022 19:30","1","1","n/e","582","582","n/e","1106","1106","n/e"
"29.10.2022 19:30 - 29.10.2022 19:45","0","0","n/e","601","601","n/e","1174","1174","n/e"
"29.10.2022 19:45 - 29.10.2022 20:00","0","0","n/e","620","620","n/e","1242","1242","n/e"
"29.10.2022 20:00 - 29.10.2022 20:15","0","0","n/e","638","638","n/e","1313","1313","n/e"
"29.10.2022 20:15 - 29.10.2022 20:30","0","0","n/e","655","655","n/e","1363","1363","n/e"
"29.10.2022 20:30 - 29.10.2022 20:45","0","0","n/e","671","671","n/e","1396","1396","n/e"
"29.10.2022 20:45 - 29.10.2022 21:00","0","0","n/e","687","687","n/e","1430","1430","n/e"
"29.10.2022 21:00 - 29.10.2022 21:15","0","0","n/e","703","703","n/e","1465","1465","n/e"
"29.10.2022 21:15 - 29.10.2022 21:30","0","0","n/e","721","721","n/e","1500","1500","n/e"
"29.10.2022 21:30 - 29.10.2022 21:45","0","0","n/e","741","741","n/e","1537","1537","n/e"
"29.10.2022 21:45 - 29.10.2022 22:00","0","0","n/e","761","761","n/e","1571","1571","n/e"
"29.10.2022 22:00 - 29.10.2022 22:15","0","0","n/e","780","780","n/e","1608","1608","n/e"
"29.10.2022 22:15 - 29.10.2022 22:30","0","0","n/e","797","797","n/e","1642","1642","n/e"
"29.10.2022 22:30 - 29.10.2022 22:45","0","0","n/e","811","811","n/e","1677","1677","n/e"
"29.10.2022 22:45 - 29.10.2022 23:00","0","0","n/e","825","825","n/e","1708","1708","n/e"
"29.10.2022 23:00 - 29.10.2022 23:15","0","0","n/e","838","838","n/e","1740","1740","n/e"
"29.10.2022 23:15 - 29.10.2022 23:30","0","0","n/e","849","849","n/e","1754","1754","n/e"
"29.10.2022 23:30 - 29.10.2022 23:45","0","0","n/e","856","856","n/e","1748","1748","n/e"
"29.10.2022 23:45 - 30.10.2022 00:00","0","0","n/e","864","864","n/e","1742","1742","n/e"
"30.10.2022 00:00 - 30.10.2022 00:15","0","0","n/e","587","587","n/e","1512","1512","n/e"
"30.10.2022 00:15 - 30.10.2022 00:30","0","0","n/e","568","568","n/e","1479","1479","n/e"
"30.10.2022 00:30 - 30.10.2022 00:45","0","0","n/e","549","549","n/e","1448","1448","n/e"
"30.10.2022 00:45 - 30.10.2022 01:00","0","0","n/e","530","530","n/e","1416","1416","n/e"
"30.10.2022 01:00 - 30.10.2022 01:15","0","0","n/e","511","511","n/e","1388","1388","n/e"
"30.10.2022 01:15 - 30.10.2022 01:30","0","0","n/e","490","490","n/e","1352","1352","n/e"
"30.10.2022 01:30 - 30.10.2022 01:45","0","0","n/e","468","468","n/e","1316","1316","n/e"
"30.10.2022 01:45 - 30.10.2022 02:00","0","0","n/e","447","447","n/e","1276","1276","n/e"
"30.10.2022 02:00 - 30.10.2022 02:15","0","0","n/e","425","826","n/e","1238","1971","n/e"
"30.10.2022 02:15 - 30.10.2022 02:30","0","0","n/e","406","819","n/e","1201","1935","n/e"
"30.10.2022 02:30 - 30.10.2022 02:45","0","0","n/e","391","807","n/e","1166","1871","n/e"
"30.10.2022 02:45 - 30.10.2022 03:00","0","0","n/e","375","795","n/e","1129","1805","n/e"
"30.10.2022 02:00 - 30.10.2022 02:15","0","0","n/e","359","784","n/e","1092","1742","n/e"
"30.10.2022 02:15 - 30.10.2022 02:30","0","0","n/e","346","768","n/e","1056","1681","n/e"
"30.10.2022 02:30 - 30.10.2022 02:45","0","0","n/e","337","748","n/e","1017","1627","n/e"
"30.10.2022 02:45 - 30.10.2022 03:00","0","0","n/e","327","728","n/e","980","1570","n/e"
"30.10.2022 03:00 - 30.10.2022 03:15","0","0","n/e","318","707","n/e","942","1515","n/e"
"30.10.2022 03:15 - 30.10.2022 03:30","0","0","n/e","309","688","n/e","906","1459","n/e"
"30.10.2022 03:30 - 30.10.2022 03:45","0","0","n/e","300","668","n/e","869","1408","n/e"
"30.10.2022 03:45 - 30.10.2022 04:00","0","0","n/e","291","649","n/e","833","1356","n/e"
"30.10.2022 04:00 - 30.10.2022 04:15","0","0","n/e","282","629","n/e","795","1302","n/e"
"30.10.2022 04:15 - 30.10.2022 04:30","0","0","n/e","275","604","n/e","773","1244","n/e"
"30.10.2022 04:30 - 30.10.2022 04:45","0","0","n/e","269","574","n/e","760","1182","n/e"
"30.10.2022 04:45 - 30.10.2022 05:00","0","0","n/e","264","543","n/e","751","1122","n/e"
"30.10.2022 05:00 - 30.10.2022 05:15","0","0","n/e","258","513","n/e","738","1061","n/e"
"30.10.2022 05:15 - 30.10.2022 05:30","0","0","n/e","251","485","n/e","729","1005","n/e"
"30.10.2022 05:30 - 30.10.2022 05:45","0","0","n/e","241","460","n/e","718","953","n/e"
"30.10.2022 05:45 - 30.10.2022 06:00","0","0","n/e","231","434","n/e","709","903","n/e"
"30.10.2022 06:00 - 30.10.2022 06:15","0","0","n/e","222","409","n/e","698","851","n/e"
"30.10.2022 06:15 - 30.10.2022 06:30","0","0","n/e","214","387","n/e","692","805","n/e"
"30.10.2022 06:30 - 30.10.2022 06:45","0","0","n/e","208","369","n/e","685","762","n/e"
"30.10.2022 06:45 - 30.10.2022 07:00","0","0","n/e","202","351","n/e","678","722","n/e"
"30.10.2022 07:00 - 30.10.2022 07:15","0","0","n/e","196","333","n/e","673","682","n/e"
"30.10.2022 07:15 - 30.10.2022 07:30","6","6","n/e","195","333","n/e","668","663","n/e"
"30.10.2022 07:30 - 30.10.2022 07:45","15","15","n/e","197","352","n/e","665","668","n/e"
"30.10.2022 07:45 - 30.10.2022 08:00","23","23","n/e","200","371","n/e","663","672","n/e"
"30.10.2022 08:00 - 30.10.2022 08:15","31","31","n/e","203","391","n/e","659","677","n/e"
"30.10.2022 08:15 - 30.10.2022 08:30","391","391","n/e","206","406","n/e","658","684","n/e"
"30.10.2022 08:30 - 30.10.2022 08:45","749","749","n/e","210","417","n/e","662","692","n/e"
"30.10.2022 08:45 - 30.10.2022 09:00","1110","1110","n/e","214","429","n/e","666","703","n/e"
"30.10.2022 09:00 - 30.10.2022 09:15","1470","1470","n/e","217","440","n/e","667","713","n/e"
"30.10.2022 09:15 - 30.10.2022 09:30","1765","1765","n/e","223","450","n/e","672","724","n/e"
"30.10.2022 09:30 - 30.10.2022 09:45","2056","2056","n/e","231","459","n/e","677","738","n/e"
"30.10.2022 09:45 - 30.10.2022 10:00","2351","2351","n/e","239","468","n/e","684","754","n/e"
"30.10.2022 10:00 - 30.10.2022 10:15","2643","2643","n/e","247","477","n/e","691","770","n/e"
"30.10.2022 10:15 - 30.10.2022 10:30","2867","2867","n/e","238","450","n/e","663","739","n/e"
"30.10.2022 10:30 - 30.10.2022 10:45","3090","3090","n/e","211","389","n/e","599","662","n/e"
"30.10.2022 10:45 - 30.10.2022 11:00","3312","3312","n/e","185","328","n/e","538","585","n/e"
"30.10.2022 11:00 - 30.10.2022 11:15","3539","3539","n/e","159","267","n/e","476","509","n/e"
"30.10.2022 11:15 - 30.10.2022 11:30","3661","3661","n/e","141","222","n/e","425","439","n/e"
"30.10.2022 11:30 - 30.10.2022 11:45","3788","3788","n/e","132","192","n/e","383","382","n/e"
"30.10.2022 11:45 - 30.10.2022 12:00","3915","3915","n/e","123","162","n/e","342","320","n/e"
"30.10.2022 12:00 - 30.10.2022 12:15","4043","4043","n/e","114","132","n/e","302","262","n/e"
"30.10.2022 12:15 - 30.10.2022 12:30","4076","4076","n/e","104","108","n/e","262","215","n/e"
"30.10.2022 12:30 - 30.10.2022 12:45","4110","4110","n/e","92","88","n/e","224","179","n/e"
"30.10.2022 12:45 - 30.10.2022 13:00","4145","4145","n/e","80","69","n/e","185","142","n/e"
"30.10.2022 13:00 - 30.10.2022 13:15","4180","4180","n/e","68","49","n/e","146","104","n/e"
"30.10.2022 13:15 - 30.10.2022 13:30","3959","3959","n/e","67","48","n/e","126","98","n/e"
"30.10.2022 13:30 - 30.10.2022 13:45","3732","3732","n/e","76","64","n/e","120","116","n/e"
"30.10.2022 13:45 - 30.10.2022 14:00","3508","3508","n/e","85","81","n/e","114","137","n/e"
"30.10.2022 14:00 - 30.10.2022 14:15","3283","3283","n/e","94","97","n/e","108","159","n/e"
"30.10.2022 14:15 - 30.10.2022 14:30","3156","3156","n/e","106","122","n/e","108","191","n/e"
"30.10.2022 14:30 - 30.10.2022 14:45","3028","3028","n/e","121","155","n/e","112","238","n/e"
"30.10.2022 14:45 - 30.10.2022 15:00","2899","2899","n/e","137","188","n/e","116","285","n/e"
"30.10.2022 15:00 - 30.10.2022 15:15","2771","2771","n/e","152","221","n/e","119","330","n/e"
"30.10.2022 15:15 - 30.10.2022 15:30","2582","2641","n/e","169","264","n/e","128","382","n/e"
"30.10.2022 15:30 - 30.10.2022 15:45","2393","2509","n/e","189","318","n/e","142","438","n/e"
"30.10.2022 15:45 - 30.10.2022 16:00","2203","2378","n/e","208","372","n/e","155","494","n/e"
"30.10.2022 16:00 - 30.10.2022 16:15","2015","2246","n/e","227","426","n/e","169","551","n/e"
"30.10.2022 16:15 - 30.10.2022 16:30","1576","1767","n/e","241","458","n/e","183","592","n/e"
"30.10.2022 16:30 - 30.10.2022 16:45","1138","1286","n/e","250","469","n/e","200","619","n/e"
"30.10.2022 16:45 - 30.10.2022 17:00","700","805","n/e","259","480","n/e","216","645","n/e"
"30.10.2022 17:00 - 30.10.2022 17:15","261","324","n/e","268","491","n/e","232","670","n/e"
"30.10.2022 17:15 - 30.10.2022 17:30","199","242","n/e","274","502","n/e","260","703","n/e"
"30.10.2022 17:30 - 30.10.2022 17:45","130","162","n/e","276","512","n/e","304","750","n/e"
"30.10.2022 17:45 - 30.10.2022 18:00","66","80","n/e","278","523","n/e","346","795","n/e"
"30.10.2022 18:00 - 30.10.2022 18:15","0","0","n/e","280","533","n/e","388","840","n/e"
"30.10.2022 18:15 - 30.10.2022 18:30","0","0","n/e","282","541","n/e","436","892","n/e"
"30.10.2022 18:30 - 30.10.2022 18:45","0","0","n/e","284","546","n/e","489","956","n/e"
"30.10.2022 18:45 - 30.10.2022 19:00","0","0","n/e","287","552","n/e","544","1020","n/e"
"30.10.2022 19:00 - 30.10.2022 19:15","0","0","n/e","289","558","n/e","598","1086","n/e"
"30.10.2022 19:15 - 30.10.2022 19:30","0","0","n/e","303","564","n/e","628","1131","n/e"
"30.10.2022 19:30 - 30.10.2022 19:45","0","0","n/e","330","571","n/e","630","1160","n/e"
"30.10.2022 19:45 - 30.10.2022 20:00","0","0","n/e","357","579","n/e","634","1187","n/e"
"30.10.2022 20:00 - 30.10.2022 20:15","0","0","n/e","384","586","n/e","637","1214","n/e"
"30.10.2022 20:15 - 30.10.2022 20:30","0","0","n/e","409","596","n/e","646","1246","n/e"
"30.10.2022 20:30 - 30.10.2022 20:45","0","0","n/e","434","608","n/e","661","1278","n/e"
"30.10.2022 20:45 - 30.10.2022 21:00","0","0","n/e","459","621","n/e","675","1313","n/e"
"30.10.2022 21:00 - 30.10.2022 21:15","0","0","n/e","484","633","n/e","692","1346","n/e"
"30.10.2022 21:15 - 30.10.2022 21:30","0","0","n/e","510","652","n/e","713","1383","n/e"
"30.10.2022 21:30 - 30.10.2022 21:45","0","0","n/e","538","677","n/e","739","1419","n/e"
"30.10.2022 21:45 - 30.10.2022 22:00","0","0","n/e","566","702","n/e","769","1459","n/e"
"30.10.2022 22:00 - 30.10.2022 22:15","0","0","n/e","594","728","n/e","798","1495","n/e"
"30.10.2022 22:15 - 30.10.2022 22:30","0","0","n/e","607","739","n/e","821","1521","n/e"
"30.10.2022 22:30 - 30.10.2022 22:45","0","0","n/e","606","737","n/e","839","1534","n/e"
"30.10.2022 22:45 - 30.10.2022 23:00","0","0","n/e","605","735","n/e","859","1547","n/e"
"30.10.2022 23:00 - 30.10.2022 23:15","0","0","n/e","604","733","n/e","875","1560","n/e"
"30.10.2022 23:15 - 30.10.2022 23:30","0","0","n/e","607","736","n/e","898","1572","n/e"
"30.10.2022 23:30 - 30.10.2022 23:45","0","0","n/e","614","745","n/e","922","1585","n/e"
"30.10.2022 23:45 - 31.10.2022 00:00","0","0","n/e","620","753","n/e","945","1596","n/e"
"31.10.2022 00:00 - 31.10.2022 00:15","0","0","n/e","762","762","n/e","1611","1611","n/e"
"31.10.2022 00:15 - 31.10.2022 00:30","0","0","n/e","770","770","n/e","1617","1617","n/e"
"31.10.2022 00:30 - 31.10.2022 00:45","0","0","n/e","775","775","n/e","1619","1619","n/e"
"31.10.2022 00:45 - 31.10.2022 01:00","0","0","n/e","781","781","n/e","1620","1620","n/e"
"31.10.2022 01:00 - 31.10.2022 01:15","0","0","n/e","786","786","n/e","1620","1620","n/e"
"31.10.2022 01:15 - 31.10.2022 01:30","0","0","n/e","776","776","n/e","1594","1594","n/e"
"31.10.2022 01:30 - 31.10.2022 01:45","0","0","n/e","751","751","n/e","1546","1546","n/e"
"31.10.2022 01:45 - 31.10.2022 02:00","0","0","n/e","726","726","n/e","1496","1496","n/e"
"31.10.2022 02:00 - 31.10.2022 02:15","0","0","n/e","701","701","n/e","1445","1445","n/e"
"31.10.2022 02:15 - 31.10.2022 02:30","0","0","n/e","675","675","n/e","1393","1393","n/e"
"31.10.2022 02:30 - 31.10.2022 02:45","0","0","n/e","648","648","n/e","1344","1344","n/e"
"31.10.2022 02:45 - 31.10.2022 03:00","0","0","n/e","621","621","n/e","1293","1293","n/e"
"31.10.2022 03:00 - 31.10.2022 03:15","0","0","n/e","594","594","n/e","1244","1244","n/e"
"31.10.2022 03:15 - 31.10.2022 03:30","0","0","n/e","566","566","n/e","1195","1195","n/e"
"31.10.2022 03:30 - 31.10.2022 03:45","0","0","n/e","536","536","n/e","1146","1146","n/e"
"31.10.2022 03:45 - 31.10.2022 04:00","0","0","n/e","505","505","n/e","1098","1098","n/e"
"31.10.2022 04:00 - 31.10.2022 04:15","0","0","n/e","475","475","n/e","1050","1050","n/e"
"31.10.2022 04:15 - 31.10.2022 04:30","0","0","n/e","453","453","n/e","1011","1011","n/e"
"31.10.2022 04:30 - 31.10.2022 04:45","0","0","n/e","439","439","n/e","977","977","n/e"
"31.10.2022 04:45 - 31.10.2022 05:00","0","0","n/e","425","425","n/e","940","940","n/e"
"31.10.2022 05:00 - 31.10.2022 05:15","0","0","n/e","412","412","n/e","911","911","n/e"
"31.10.2022 05:15 - 31.10.2022 05:30","0","0","n/e","402","402","n/e","877","877","n/e"
"31.10.2022 05:30 - 31.10.2022 05:45","0","0","n/e","397","397","n/e","848","848","n/e"
"31.10.2022 05:45 - 31.10.2022 06:00","0","0","n/e","391","391","n/e","819","819","n/e"
"31.10.2022 06:00 - 31.10.2022 06:15","0","0","n/e","386","386","n/e","789","789","n/e"
"31.10.2022 06:15 - 31.10.2022 06:30","0","0","n/e","382","382","n/e","761","761","n/e"
"31.10.2022 06:30 - 31.10.2022 06:45","0","0","n/e","378","378","n/e","736","736","n/e"
"31.10.2022 06:45 - 31.10.2022 07:00","0","0","n/e","375","375","n/e","709","709","n/e"
"31.10.2022 07:00 - 31.10.2022 07:15","0","0","n/e","372","372","n/e","681","681","n/e"
"31.10.2022 07:15 - 31.10.2022 07:30","5","5","n/e","383","383","n/e","680","680","n/e"
"31.10.2022 07:30 - 31.10.2022 07:45","8","8","n/e","408","408","n/e","699","699","n/e"
"31.10.2022 07:45 - 31.10.2022 08:00","15","15","n/e","434","434","n/e","718","718","n/e"
"31.10.2022 08:00 - 31.10.2022 08:15","19","19","n/e","459","459","n/e","736","736","n/e"
