"MTU (CET/CEST)","Generation - Solar  [MW] Day Ahead/ BZN|NL","Generation - Solar  [MW] Intraday / BZN|NL","Generation - Solar  [MW] Current / BZN|NL","Generation - Wind Offshore  [MW] Day Ahead/ BZN|NL","Generation - Wind Offshore  [MW] Intraday / BZN|NL","Generation - Wind Offshore  [MW] Current / BZN|NL","Generation - Wind Onshore  [MW] Day Ahead/ BZN|NL","Generation - Wind Onshore  [MW] Intraday / BZN|NL","Generation - Wind Onshore  [MW] Current / BZN|NL"
"08.11.2023 23:30 - 08.11.2023 23:45","0","0","n/e","1649","1649","n/e","4123","4123","n/e"
"08.11.2023 23:45 - 09.11.2023 00:00","0","0","n/e","1600","1600","n/e","3963","3963","n/e"
"09.11.2023 00:00 - 09.11.2023 00:15","0","0","n/e","1551","1551","n/e","3802","3802","n/e"
"09.11.2023 00:15 - 09.11.2023 00:30","0","0","n/e","1461","1461","n/e","3646","3646","n/e"
"09.11.2023 00:30 - 09.11.2023 00:45","0","0","n/e","1329","1329","n/e","3499","3499","n/e"
"09.11.2023 00:45 - 09.11.2023 01:00","0","0","n/e","1197","1197","n/e","3349","3349","n/e"
"09.11.2023 01:00 - 09.11.2023 01:15","0","0","n/e","1065","1065","n/e","3201","3201","n/e"
"09.11.2023 01:15 - 09.11.2023 01:30","0","0","n/e","996","996","n/e","3071","3071","n/e"
"09.11.2023 01:30 - 09.11.2023 01:45","0","0","n/e","990","990","n/e","2961","2961","n/e"
"09.11.2023 01:45 - 09.11.2023 02:00","0","0","n/e","984","984","n/e","2849","2849","n/e"
"09.11.2023 02:00 - 09.11.2023 02:15","0","0","n/e","978","978","n/e","2739","2739","n/e"
"09.11.2023 02:15 - 09.11.2023 02:30","0","0","n/e","972","972","n/e","2630","2630","n/e"
"09.11.2023 02:30 - 09.11.2023 02:45","0","0","n/e","966","966","n/e","2522","2522","n/e"
"09.11.2023 02:45 - 09.11.2023 03:00","0","0","n/e","961","961","n/e","2415","2415","n/e"
"09.11.2023 03:00 - 09.11.2023 03:15","0","0","n/e","955","955","n/e","2305","2305","n/e"
"09.11.2023 03:15 - 09.11.2023 03:30","0","0","n/e","946","946","n/e","2202","2202","n/e"
"09.11.2023 03:30 - 09.11.2023 03:45","0","0","n/e","935","935","n/e","2100","2100","n/e"
"09.11.2023 03:45 - 09.11.2023 04:00","0","0","n/e","924","924","n/e","1999","1999","n/e"
"09.11.2023 04:00 - 09.11.2023 04:15","0","0","n/e","912","912","n/e","1899","1899","n/e"
"09.11.2023 04:15 - 09.11.2023 04:30","0","0","n/e","897","897","n/e","1823","1823","n/e"
"09.11.2023 04:30 - 09.11.2023 04:45","0","0","n/e","877","877","n/e","1773","1773","n/e"
"09.11.2023 04:45 - 09.11.2023 05:00","0","0","n/e","857","857","n/e","1725","1725","n/e"
"09.11.2023 05:00 - 09.11.2023 05:15","0","0","n/e","838","838","n/e","1676","1676","n/e"
"09.11.2023 05:15 - 09.11.2023 05:30","0","0","n/e","819","819","n/e","1628","1628","n/e"
"09.11.2023 05:30 - 09.11.2023 05:45","0","0","n/e","801","801","n/e","1577","1577","n/e"
"09.11.2023 05:45 - 09.11.2023 06:00","0","0","n/e","784","784","n/e","1525","1525","n/e"
"09.11.2023 06:00 - 09.11.2023 06:15","0","0","n/e","766","766","n/e","1476","1476","n/e"
"09.11.2023 06:15 - 09.11.2023 06:30","0","0","n/e","753","753","n/e","1420","1420","n/e"
"09.11.2023 06:30 - 09.11.2023 06:45","0","0","n/e","744","744","n/e","1360","1360","n/e"
"09.11.2023 06:45 - 09.11.2023 07:00","0","0","n/e","735","735","n/e","1304","1304","n/e"
"09.11.2023 07:00 - 09.11.2023 07:15","0","0","n/e","726","726","n/e","1243","1243","n/e"
"09.11.2023 07:15 - 09.11.2023 07:30","0","0","n/e","744","744","n/e","1237","1237","n/e"
"09.11.2023 07:30 - 09.11.2023 07:45","0","0","n/e","789","789","n/e","1283","1283","n/e"
"09.11.2023 07:45 - 09.11.2023 08:00","0","0","n/e","833","833","n/e","1330","1330","n/e"
"09.11.2023 08:00 - 09.11.2023 08:15","0","0","n/e","878","878","n/e","1373","1373","n/e"
"09.11.2023 08:15 - 09.11.2023 08:30","72","72","n/e","911","911","n/e","1419","1419","n/e"
"09.11.2023 08:30 - 09.11.2023 08:45","142","142","n/e","930","930","n/e","1461","1461","n/e"
"09.11.2023 08:45 - 09.11.2023 09:00","216","216","n/e","950","950","n/e","1502","1502","n/e"
"09.11.2023 09:00 - 09.11.2023 09:15","286","286","n/e","970","970","n/e","1545","1545","n/e"
"09.11.2023 09:15 - 09.11.2023 09:30","600","600","n/e","1008","1008","n/e","1595","1595","n/e"
"09.11.2023 09:30 - 09.11.2023 09:45","913","913","n/e","1066","1066","n/e","1656","1656","n/e"
"09.11.2023 09:45 - 09.11.2023 10:00","1225","1225","n/e","1123","1123","n/e","1718","1718","n/e"
"09.11.2023 10:00 - 09.11.2023 10:15","1540","1540","n/e","1181","1181","n/e","1780","1780","n/e"
"09.11.2023 10:15 - 09.11.2023 10:30","1689","1689","n/e","1165","1165","n/e","1710","1710","n/e"
"09.11.2023 10:30 - 09.11.2023 10:45","1842","1842","n/e","1074","1074","n/e","1512","1512","n/e"
"09.11.2023 10:45 - 09.11.2023 11:00","1991","1991","n/e","984","984","n/e","1314","1314","n/e"
"09.11.2023 11:00 - 09.11.2023 11:15","2142","2142","n/e","894","894","n/e","1112","1112","n/e"
"09.11.2023 11:15 - 09.11.2023 11:30","2240","2240","n/e","857","857","n/e","1022","1022","n/e"
"09.11.2023 11:30 - 09.11.2023 11:45","2337","2337","n/e","873","873","n/e","1039","1039","n/e"
"09.11.2023 11:45 - 09.11.2023 12:00","2435","2435","n/e","889","889","n/e","1059","1059","n/e"
"09.11.2023 12:00 - 09.11.2023 12:15","2532","2532","n/e","905","905","n/e","1076","1076","n/e"
"09.11.2023 12:15 - 09.11.2023 12:30","2561","2561","n/e","920","920","n/e","1089","1089","n/e"
"09.11.2023 12:30 - 09.11.2023 12:45","2590","2590","n/e","935","935","n/e","1104","1104","n/e"
"09.11.2023 12:45 - 09.11.2023 13:00","2619","2619","n/e","950","950","n/e","1115","1115","n/e"
"09.11.2023 13:00 - 09.11.2023 13:15","2648","2648","n/e","965","965","n/e","1127","1127","n/e"
"09.11.2023 13:15 - 09.11.2023 13:30","2789","2789","n/e","984","984","n/e","1168","1168","n/e"
"09.11.2023 13:30 - 09.11.2023 13:45","2931","2931","n/e","1008","1008","n/e","1230","1230","n/e"
"09.11.2023 13:45 - 09.11.2023 14:00","3071","3071","n/e","1032","1032","n/e","1294","1294","n/e"
"09.11.2023 14:00 - 09.11.2023 14:15","3211","3211","n/e","1056","1056","n/e","1356","1356","n/e"
"09.11.2023 14:15 - 09.11.2023 14:30","3076","3076","n/e","1085","1085","n/e","1423","1423","n/e"
"09.11.2023 14:30 - 09.11.2023 14:45","2940","2940","n/e","1119","1119","n/e","1489","1489","n/e"
"09.11.2023 14:45 - 09.11.2023 15:00","2802","2802","n/e","1154","1154","n/e","1561","1561","n/e"
"09.11.2023 15:00 - 09.11.2023 15:15","2667","2667","n/e","1189","1189","n/e","1627","1627","n/e"
"09.11.2023 15:15 - 09.11.2023 15:30","2468","2468","n/e","1224","1224","n/e","1693","1693","n/e"
"09.11.2023 15:30 - 09.11.2023 15:45","2271","2271","n/e","1261","1261","n/e","1765","1765","n/e"
"09.11.2023 15:45 - 09.11.2023 16:00","2073","2073","n/e","1297","1297","n/e","1833","1833","n/e"
"09.11.2023 16:00 - 09.11.2023 16:15","1872","1872","n/e","1333","1333","n/e","1905","1905","n/e"
"09.11.2023 16:15 - 09.11.2023 16:30","1455","1455","n/e","1361","1361","n/e","1976","1976","n/e"
"09.11.2023 16:30 - 09.11.2023 16:45","1038","1038","n/e","1380","1380","n/e","2050","2050","n/e"
"09.11.2023 16:45 - 09.11.2023 17:00","621","621","n/e","1399","1399","n/e","2127","2127","n/e"
"09.11.2023 17:00 - 09.11.2023 17:15","201","201","n/e","1418","1418","n/e","2203","2203","n/e"
"09.11.2023 17:15 - 09.11.2023 17:30","152","152","n/e","1441","1441","n/e","2278","2278","n/e"
"09.11.2023 17:30 - 09.11.2023 17:45","101","101","n/e","1467","1467","n/e","2356","2356","n/e"
"09.11.2023 17:45 - 09.11.2023 18:00","51","51","n/e","1494","1494","n/e","2436","2436","n/e"
"09.11.2023 18:00 - 09.11.2023 18:15","0","0","n/e","1520","1520","n/e","2512","2512","n/e"
"09.11.2023 18:15 - 09.11.2023 18:30","0","0","n/e","1539","1539","n/e","2596","2596","n/e"
"09.11.2023 18:30 - 09.11.2023 18:45","0","0","n/e","1550","1550","n/e","2678","2678","n/e"
"09.11.2023 18:45 - 09.11.2023 19:00","0","0","n/e","1560","1560","n/e","2765","2765","n/e"
"09.11.2023 19:00 - 09.11.2023 19:15","0","0","n/e","1571","1571","n/e","2850","2850","n/e"
"09.11.2023 19:15 - 09.11.2023 19:30","0","0","n/e","1575","1575","n/e","2892","2892","n/e"
"09.11.2023 19:30 - 09.11.2023 19:45","0","0","n/e","1573","1573","n/e","2891","2891","n/e"
"09.11.2023 19:45 - 09.11.2023 20:00","0","0","n/e","1571","1571","n/e","2890","2890","n/e"
"09.11.2023 20:00 - 09.11.2023 20:15","0","0","n/e","1568","1568","n/e","2891","2891","n/e"
"09.11.2023 20:15 - 09.11.2023 20:30","0","0","n/e","1563","1563","n/e","2894","2894","n/e"
"09.11.2023 20:30 - 09.11.2023 20:45","0","0","n/e","1556","1556","n/e","2899","2899","n/e"
"09.11.2023 20:45 - 09.11.2023 21:00","0","0","n/e","1549","1549","n/e","2907","2907","n/e"
"09.11.2023 21:00 - 09.11.2023 21:15","0","0","n/e","1542","1542","n/e","2912","2912","n/e"
"09.11.2023 21:15 - 09.11.2023 21:30","0","0","n/e","1534","1534","n/e","2917","2917","n/e"
"09.11.2023 21:30 - 09.11.2023 21:45","0","0","n/e","1526","1526","n/e","2920","2920","n/e"
"09.11.2023 21:45 - 09.11.2023 22:00","0","0","n/e","1518","1518","n/e","2925","2925","n/e"
"09.11.2023 22:00 - 09.11.2023 22:15","0","0","n/e","1509","1509","n/e","2927","2927","n/e"
"09.11.2023 22:15 - 09.11.2023 22:30","0","0","n/e","1501","1501","n/e","2926","2926","n/e"
"09.11.2023 22:30 - 09.11.2023 22:45","0","0","n/e","1493","1493","n/e","2919","2919","n/e"
"09.11.2023 22:45 - 09.11.2023 23:00","0","0","n/e","1485","1485","n/e","2914","2914","n/e"
"09.11.2023 23:00 - 09.11.2023 23:15","0","0","n/e","1477","1477","n/e","2907","2907","n/e"
"09.11.2023 23:15 - 09.11.2023 23:30","0","0","n/e","1473","1473","n/e","2904","2904","n/e"
"09.11.2023 23:30 - 09.11.2023 23:45","0","0","n/e","1472","1472","n/e","2903","2903","n/e"
"09.11.2023 23:45 - 10.11.2023 00:00","0","0","n/e","1472","1472","n/e","2905","2905","n/e"
"10.11.2023 00:00 - 10.11.2023 00:15","0","0","n/e","1472","1472","n/e","2903","2903","n/e"
"10.11.2023 00:15 - 10.11.2023 00:30","0","0","n/e","1472","1472","n/e","2899","2899","n/e"
"10.11.2023 00:30 - 10.11.2023 00:45","0","0","n/e","1472","1472","n/e","2887","2887","n/e"
"10.11.2023 00:45 - 10.11.2023 01:00","0","0","n/e","1472","1472","n/e","2876","2876","n/e"
"10.11.2023 01:00 - 10.11.2023 01:15","0","0","n/e","1471","1471","n/e","2867","2867","n/e"
"10.11.2023 01:15 - 10.11.2023 01:30","0","0","n/e","1453","1453","n/e","2827","2827","n/e"
"10.11.2023 01:30 - 10.11.2023 01:45","0","0","n/e","1417","1417","n/e","2764","2764","n/e"
"10.11.2023 01:45 - 10.11.2023 02:00","0","0","n/e","1381","1381","n/e","2701","2701","n/e"
"10.11.2023 02:00 - 10.11.2023 02:15","0","0","n/e","1345","1345","n/e","2636","2636","n/e"
"10.11.2023 02:15 - 10.11.2023 02:30","0","0","n/e","1309","1309","n/e","2572","2572","n/e"
"10.11.2023 02:30 - 10.11.2023 02:45","0","0","n/e","1275","1275","n/e","2508","2508","n/e"
"10.11.2023 02:45 - 10.11.2023 03:00","0","0","n/e","1240","1240","n/e","2445","2445","n/e"
"10.11.2023 03:00 - 10.11.2023 03:15","0","0","n/e","1205","1205","n/e","2380","2380","n/e"
"10.11.2023 03:15 - 10.11.2023 03:30","0","0","n/e","1169","1169","n/e","2312","2312","n/e"
"10.11.2023 03:30 - 10.11.2023 03:45","0","0","n/e","1131","1131","n/e","2240","2240","n/e"
"10.11.2023 03:45 - 10.11.2023 04:00","0","0","n/e","1093","1093","n/e","2167","2167","n/e"
"10.11.2023 04:00 - 10.11.2023 04:15","0","0","n/e","1056","1056","n/e","2095","2095","n/e"
"10.11.2023 04:15 - 10.11.2023 04:30","0","0","n/e","1009","1009","n/e","2023","2023","n/e"
"10.11.2023 04:30 - 10.11.2023 04:45","0","0","n/e","954","954","n/e","1957","1957","n/e"
"10.11.2023 04:45 - 10.11.2023 05:00","0","0","n/e","899","899","n/e","1887","1887","n/e"
"10.11.2023 05:00 - 10.11.2023 05:15","0","0","n/e","843","843","n/e","1818","1818","n/e"
"10.11.2023 05:15 - 10.11.2023 05:30","0","0","n/e","798","798","n/e","1753","1753","n/e"
"10.11.2023 05:30 - 10.11.2023 05:45","0","0","n/e","762","762","n/e","1692","1692","n/e"
"10.11.2023 05:45 - 10.11.2023 06:00","0","0","n/e","726","726","n/e","1628","1628","n/e"
"10.11.2023 06:00 - 10.11.2023 06:15","0","0","n/e","690","690","n/e","1564","1564","n/e"
"10.11.2023 06:15 - 10.11.2023 06:30","0","0","n/e","669","669","n/e","1504","1504","n/e"
"10.11.2023 06:30 - 10.11.2023 06:45","0","0","n/e","662","662","n/e","1436","1436","n/e"
"10.11.2023 06:45 - 10.11.2023 07:00","0","0","n/e","655","655","n/e","1371","1371","n/e"
"10.11.2023 07:00 - 10.11.2023 07:15","0","0","n/e","649","649","n/e","1308","1308","n/e"
"10.11.2023 07:15 - 10.11.2023 07:30","0","0","n/e","635","635","n/e","1235","1235","n/e"
"10.11.2023 07:30 - 10.11.2023 07:45","0","0","n/e","614","614","n/e","1157","1157","n/e"
"10.11.2023 07:45 - 10.11.2023 08:00","0","0","n/e","593","593","n/e","1077","1077","n/e"
"10.11.2023 08:00 - 10.11.2023 08:15","0","0","n/e","572","572","n/e","998","998","n/e"
"10.11.2023 08:15 - 10.11.2023 08:30","46","46","n/e","546","546","n/e","927","927","n/e"
"10.11.2023 08:30 - 10.11.2023 08:45","93","93","n/e","513","513","n/e","869","869","n/e"
"10.11.2023 08:45 - 10.11.2023 09:00","138","138","n/e","481","481","n/e","808","808","n/e"
"10.11.2023 09:00 - 10.11.2023 09:15","182","182","n/e","449","449","n/e","750","750","n/e"
"10.11.2023 09:15 - 10.11.2023 09:30","421","421","n/e","423","423","n/e","702","702","n/e"
"10.11.2023 09:30 - 10.11.2023 09:45","659","659","n/e","405","405","n/e","664","664","n/e"
"10.11.2023 09:45 - 10.11.2023 10:00","895","895","n/e","387","387","n/e","629","629","n/e"
"10.11.2023 10:00 - 10.11.2023 10:15","1129","1129","n/e","369","369","n/e","593","593","n/e"
"10.11.2023 10:15 - 10.11.2023 10:30","1250","1250","n/e","349","349","n/e","562","562","n/e"
"10.11.2023 10:30 - 10.11.2023 10:45","1369","1369","n/e","328","328","n/e","535","535","n/e"
"10.11.2023 10:45 - 10.11.2023 11:00","1487","1487","n/e","307","307","n/e","505","505","n/e"
"10.11.2023 11:00 - 10.11.2023 11:15","1608","1608","n/e","286","286","n/e","480","480","n/e"
"10.11.2023 11:15 - 10.11.2023 11:30","1685","1685","n/e","269","269","n/e","452","452","n/e"
"10.11.2023 11:30 - 10.11.2023 11:45","1760","1760","n/e","255","255","n/e","425","425","n/e"
"10.11.2023 11:45 - 10.11.2023 12:00","1838","1838","n/e","241","241","n/e","400","400","n/e"
"10.11.2023 12:00 - 10.11.2023 12:15","1917","1917","n/e","228","228","n/e","375","375","n/e"
"10.11.2023 12:15 - 10.11.2023 12:30","1937","1937","n/e","218","218","n/e","348","348","n/e"
"10.11.2023 12:30 - 10.11.2023 12:45","1959","1959","n/e","210","210","n/e","326","326","n/e"
"10.11.2023 12:45 - 10.11.2023 13:00","1982","1982","n/e","203","203","n/e","300","300","n/e"
"10.11.2023 13:00 - 10.11.2023 13:15","2007","2007","n/e","196","196","n/e","276","276","n/e"
"10.11.2023 13:15 - 10.11.2023 13:30","2193","2193","n/e","195","195","n/e","272","272","n/e"
"10.11.2023 13:30 - 10.11.2023 13:45","2382","2382","n/e","198","198","n/e","287","287","n/e"
"10.11.2023 13:45 - 10.11.2023 14:00","2572","2572","n/e","202","202","n/e","298","298","n/e"
"10.11.2023 14:00 - 10.11.2023 14:15","2759","2759","n/e","205","205","n/e","314","314","n/e"
"10.11.2023 14:15 - 10.11.2023 14:30","2638","2638","n/e","210","210","n/e","327","327","n/e"
"10.11.2023 14:30 - 10.11.2023 14:45","2519","2519","n/e","215","215","n/e","342","342","n/e"
"10.11.2023 14:45 - 10.11.2023 15:00","2398","2398","n/e","220","220","n/e","358","358","n/e"
"10.11.2023 15:00 - 10.11.2023 15:15","2277","2277","n/e","225","225","n/e","374","374","n/e"
"10.11.2023 15:15 - 10.11.2023 15:30","2104","2104","n/e","230","230","n/e","388","388","n/e"
"10.11.2023 15:30 - 10.11.2023 15:45","1930","1930","n/e","234","234","n/e","403","403","n/e"
"10.11.2023 15:45 - 10.11.2023 16:00","1755","1755","n/e","239","239","n/e","421","421","n/e"
"10.11.2023 16:00 - 10.11.2023 16:15","1583","1583","n/e","243","243","n/e","434","434","n/e"
"10.11.2023 16:15 - 10.11.2023 16:30","1229","1229","n/e","249","249","n/e","447","447","n/e"
"10.11.2023 16:30 - 10.11.2023 16:45","876","876","n/e","257","257","n/e","458","458","n/e"
"10.11.2023 16:45 - 10.11.2023 17:00","522","522","n/e","264","264","n/e","468","468","n/e"
"10.11.2023 17:00 - 10.11.2023 17:15","166","166","n/e","272","272","n/e","476","476","n/e"
"10.11.2023 17:15 - 10.11.2023 17:30","125","125","n/e","280","280","n/e","484","484","n/e"
"10.11.2023 17:30 - 10.11.2023 17:45","84","84","n/e","288","288","n/e","492","492","n/e"
"10.11.2023 17:45 - 10.11.2023 18:00","41","41","n/e","296","296","n/e","498","498","n/e"
"10.11.2023 18:00 - 10.11.2023 18:15","0","0","n/e","305","305","n/e","503","503","n/e"
"10.11.2023 18:15 - 10.11.2023 18:30","0","0","n/e","312","312","n/e","508","508","n/e"
"10.11.2023 18:30 - 10.11.2023 18:45","0","0","n/e","320","320","n/e","512","512","n/e"
"10.11.2023 18:45 - 10.11.2023 19:00","0","0","n/e","327","327","n/e","514","514","n/e"
"10.11.2023 19:00 - 10.11.2023 19:15","0","0","n/e","334","334","n/e","516","516","n/e"
"10.11.2023 19:15 - 10.11.2023 19:30","0","0","n/e","337","337","n/e","522","522","n/e"
"10.11.2023 19:30 - 10.11.2023 19:45","0","0","n/e","336","336","n/e","532","532","n/e"
"10.11.2023 19:45 - 10.11.2023 20:00","0","0","n/e","335","335","n/e","540","540","n/e"
"10.11.2023 20:00 - 10.11.2023 20:15","0","0","n/e","334","334","n/e","547","547","n/e"
"10.11.2023 20:15 - 10.11.2023 20:30","0","0","n/e","331","331","n/e","552","552","n/e"
"10.11.2023 20:30 - 10.11.2023 20:45","0","0","n/e","325","325","n/e","556","556","n/e"
"10.11.2023 20:45 - 10.11.2023 21:00","0","0","n/e","319","319","n/e","559","559","n/e"
"10.11.2023 21:00 - 10.11.2023 21:15","0","0","n/e","312","312","n/e","562","562","n/e"
"10.11.2023 21:15 - 10.11.2023 21:30","0","0","n/e","309","309","n/e","565","565","n/e"
"10.11.2023 21:30 - 10.11.2023 21:45","0","0","n/e","310","310","n/e","567","567","n/e"
"10.11.2023 21:45 - 10.11.2023 22:00","0","0","n/e","310","310","n/e","569","569","n/e"
"10.11.2023 22:00 - 10.11.2023 22:15","0","0","n/e","310","310","n/e","571","571","n/e"
"10.11.2023 22:15 - 10.11.2023 22:30","0","0","n/e","310","310","n/e","572","572","n/e"
"10.11.2023 22:30 - 10.11.2023 22:45","0","0","n/e","309","309","n/e","577","577","n/e"
"10.11.2023 22:45 - 10.11.2023 23:00","0","0","n/e","309","309","n/e","583","583","n/e"
"10.11.2023 23:00 - 10.11.2023 23:15","0","0","n/e","308","308","n/e","584","584","n/e"
"10.11.2023 23:15 - 10.11.2023 23:30","0","0","n/e","309","309","n/e","589","589","n/e"
"10.11.2023 23:30 - 10.11.2023 23:45","0","0","n/e","312","312","n/e","591","591","n/e"
"10.11.2023 23:45 - 11.11.2023 00:00","0","0","n/e","316","316","n/e","594","594","n/e"
"11.11.2023 00:00 - 11.11.2023 00:15","0","0","n/e","319","319","n/e","598","598","n/e"
"11.11.2023 00:15 - 11.11.2023 00:30","0","0","n/e","324","324","n/e","603","603","n/e"
"11.11.2023 00:30 - 11.11.2023 00:45","0","0","n/e","333","333","n/e","610","610","n/e"
"11.11.2023 00:45 - 11.11.2023 01:00","0","0","n/e","341","341","n/e","618","618","n/e"
"11.11.2023 01:00 - 11.11.2023 01:15","0","0","n/e","349","349","n/e","623","623","n/e"
"11.11.2023 01:15 - 11.11.2023 01:30","0","0","n/e","347","347","n/e","631","631","n/e"
"11.11.2023 01:30 - 11.11.2023 01:45","0","0","n/e","334","334","n/e","638","638","n/e"
"11.11.2023 01:45 - 11.11.2023 02:00","0","0","n/e","321","321","n/e","644","644","n/e"
"11.11.2023 02:00 - 11.11.2023 02:15","0","0","n/e","308","308","n/e","652","652","n/e"
"11.11.2023 02:15 - 11.11.2023 02:30","0","0","n/e","306","306","n/e","664","664","n/e"
"11.11.2023 02:30 - 11.11.2023 02:45","0","0","n/e","313","313","n/e","679","679","n/e"
"11.11.2023 02:45 - 11.11.2023 03:00","0","0","n/e","321","321","n/e","692","692","n/e"
"11.11.2023 03:00 - 11.11.2023 03:15","0","0","n/e","328","328","n/e","707","707","n/e"
"11.11.2023 03:15 - 11.11.2023 03:30","0","0","n/e","332","332","n/e","717","717","n/e"
"11.11.2023 03:30 - 11.11.2023 03:45","0","0","n/e","332","332","n/e","724","724","n/e"
"11.11.2023 03:45 - 11.11.2023 04:00","0","0","n/e","332","332","n/e","731","731","n/e"
"11.11.2023 04:00 - 11.11.2023 04:15","0","0","n/e","332","332","n/e","740","740","n/e"
"11.11.2023 04:15 - 11.11.2023 04:30","0","0","n/e","332","332","n/e","747","747","n/e"
"11.11.2023 04:30 - 11.11.2023 04:45","0","0","n/e","332","332","n/e","756","756","n/e"
"11.11.2023 04:45 - 11.11.2023 05:00","0","0","n/e","332","332","n/e","764","764","n/e"
"11.11.2023 05:00 - 11.11.2023 05:15","0","0","n/e","332","332","n/e","769","769","n/e"
"11.11.2023 05:15 - 11.11.2023 05:30","0","0","n/e","332","332","n/e","774","774","n/e"
"11.11.2023 05:30 - 11.11.2023 05:45","0","0","n/e","332","332","n/e","779","779","n/e"
"11.11.2023 05:45 - 11.11.2023 06:00","0","0","n/e","331","331","n/e","784","784","n/e"
"11.11.2023 06:00 - 11.11.2023 06:15","0","0","n/e","330","330","n/e","788","788","n/e"
"11.11.2023 06:15 - 11.11.2023 06:30","0","0","n/e","334","334","n/e","793","793","n/e"
"11.11.2023 06:30 - 11.11.2023 06:45","0","0","n/e","341","341","n/e","798","798","n/e"
"11.11.2023 06:45 - 11.11.2023 07:00","0","0","n/e","348","348","n/e","802","802","n/e"
"11.11.2023 07:00 - 11.11.2023 07:15","0","0","n/e","355","355","n/e","807","807","n/e"
"11.11.2023 07:15 - 11.11.2023 07:30","0","0","n/e","357","357","n/e","794","794","n/e"
"11.11.2023 07:30 - 11.11.2023 07:45","0","0","n/e","355","355","n/e","765","765","n/e"
"11.11.2023 07:45 - 11.11.2023 08:00","0","0","n/e","352","352","n/e","734","734","n/e"
"11.11.2023 08:00 - 11.11.2023 08:15","0","0","n/e","350","350","n/e","708","708","n/e"
"11.11.2023 08:15 - 11.11.2023 08:30","51","51","n/e","354","354","n/e","683","683","n/e"
"11.11.2023 08:30 - 11.11.2023 08:45","96","96","n/e","365","365","n/e","665","665","n/e"
"11.11.2023 08:45 - 11.11.2023 09:00","146","146","n/e","376","376","n/e","647","647","n/e"
"11.11.2023 09:00 - 11.11.2023 09:15","198","198","n/e","386","386","n/e","630","630","n/e"
"11.11.2023 09:15 - 11.11.2023 09:30","505","505","n/e","392","392","n/e","617","617","n/e"
"11.11.2023 09:30 - 11.11.2023 09:45","809","809","n/e","392","392","n/e","608","608","n/e"
